stock_code,Year,CBR1,CBR2,CBR,Standard_Deviation,SCBR
000695,2010,0.1405,0,0.1405,0.0258,5.4507
000695,2011,0.1342,0,0.1342,0.0258,5.2052
000695,2012,0.1591,0,0.1591,0.0258,6.1725
000695,2013,0.1464,0,0.1464,0.0258,5.6794
000695,2014,0.1715,0,0.1715,0.0258,6.6526
000695,2015,0.1277,0,0.1277,0.0258,4.9551
000695,2016,0.1715,0,0.1715,0.0258,6.654
000695,2017,0.1835,0,0.1835,0.0258,7.1187
000695,2018,0.152,0,0.152,0.0258,5.8976
000695,2019,0.1021,0,0.1021,0.0258,3.9599
000695,2020,0.1013,0,0.1013,0.0258,3.9297
000695,2021,0.1121,0,0.1121,0.0258,4.3493
000695,2022,0.1288,0,0.1288,0.0258,4.998
000695,2023,0.1553,0,0.1553,0.0258,6.0265
000697,2010,0.0855,0,0.0855,0.127,0.6732
000697,2011,0.1017,0,0.1017,0.127,0.8013
000697,2012,0.3693,0,0.3693,0.127,2.9088
000697,2013,0.4028,0,0.4028,0.127,3.1723
000697,2014,0.4047,0,0.4047,0.127,3.1874
000697,2015,0.3988,0,0.3988,0.127,3.1406
000697,2016,0.3787,0,0.3787,0.127,2.9826
000697,2017,0.3909,0,0.3909,0.127,3.0783
000697,2018,0.1576,0,0.1576,0.127,1.2416
000697,2019,0.1855,0,0.1855,0.127,1.4607
000697,2020,0.1108,0,0.1108,0.127,0.8728
000697,2021,0.2139,0,0.2139,0.127,1.6843
000697,2022,0.21,0,0.21,0.127,1.6539
000697,2023,0.1726,0,0.1726,0.127,1.3592
000698,2010,0.0695,0,0.0695,0.1276,0.5448
000698,2011,0.0735,0,0.0735,0.1276,0.576
000698,2012,0.0743,0,0.0743,0.1276,0.5827
000698,2013,0.1329,0,0.1329,0.1276,1.042
000698,2014,0.1018,0,0.1018,0.1276,0.7979
000698,2015,0.1483,0,0.1483,0.1276,1.1625
000698,2016,0.1467,0,0.1467,0.1276,1.1505
000698,2017,0.1793,0,0.1793,0.1276,1.4059
000698,2018,0.2593,0,0.2593,0.1276,2.0331
000698,2019,0.2157,0,0.2157,0.1276,1.6912
000698,2020,0.2061,0,0.2061,0.1276,1.6157
000698,2021,0.2384,0,0.2384,0.1276,1.8694
000698,2022,0.4239,0.0055,0.4294,0.1276,3.3667
000698,2023,0.4911,0,0.4911,0.1276,3.8502
000737,2010,0.0752,0,0.0752,0.0884,0.8508
000737,2011,0.0799,0,0.0799,0.0884,0.9037
000737,2012,0.1153,0,0.1153,0.0884,1.3032
000737,2013,0.1462,0,0.1462,0.0884,1.6532
000737,2014,0.1456,0,0.1456,0.0884,1.6469
000737,2015,0.1888,0,0.1888,0.0884,2.1354
000737,2016,0.1812,0,0.1812,0.0884,2.0485
000737,2017,0.2143,0,0.2143,0.0884,2.4236
000737,2018,0.2268,0,0.2268,0.0884,2.5649
000737,2019,0.2167,0,0.2167,0.0884,2.4499
000737,2020,0.2147,0,0.2147,0.0884,2.4273
000737,2021,0.3081,0,0.3081,0.0884,3.4842
000737,2022,0.3603,0,0.3603,0.0884,4.0746
000737,2023,0.3392,0,0.3392,0.0884,3.8353
000739,2010,0.0896,0,0.0896,0.0868,1.0317
000739,2011,0.0841,0,0.0841,0.0868,0.9686
000739,2012,0.1507,0,0.1507,0.0868,1.7355
000739,2013,0.1975,0,0.1975,0.0868,2.2742
000739,2014,0.2286,0,0.2286,0.0868,2.6333
000739,2015,0.1719,0,0.1719,0.0868,1.9797
000739,2016,0.1639,0,0.1639,0.0868,1.8874
000739,2017,0.2668,0,0.2668,0.0868,3.0732
000739,2018,0.3104,0,0.3104,0.0868,3.5753
000739,2019,0.2619,0,0.2619,0.0868,3.017
000739,2020,0.285,0,0.285,0.0868,3.2821
000739,2021,0.2533,0,0.2533,0.0868,2.9172
000739,2022,0.3302,0,0.3302,0.0868,3.8032
000739,2023,0.3702,0,0.3702,0.0868,4.2641
000755,2010,0.099,0,0.099,0.04,2.4773
000755,2011,0.1015,0,0.1015,0.04,2.541
000755,2012,0.1428,0,0.1428,0.04,3.574
000755,2013,0.1415,0,0.1415,0.04,3.5397
000755,2014,0.1629,0,0.1629,0.04,4.0754
000755,2015,0.1739,0,0.1739,0.04,4.3509
000755,2016,0.2208,0,0.2208,0.04,5.5252
000755,2017,0.2344,0,0.2344,0.04,5.8648
000755,2018,0.2063,0,0.2063,0.04,5.1614
000755,2019,0.1428,0,0.1428,0.04,3.5739
000755,2020,0.1361,0,0.1361,0.04,3.4056
000755,2021,0.1647,0,0.1647,0.04,4.1226
000755,2022,0.1696,0,0.1696,0.04,4.2445
000755,2023,0.1834,0,0.1834,0.04,4.5882
000756,2010,0.0513,0,0.0513,0.0814,0.6296
000756,2011,0.0455,0,0.0455,0.0814,0.5581
000756,2012,0.0494,0,0.0494,0.0814,0.607
000756,2013,0.0506,0,0.0506,0.0814,0.6217
000756,2014,0.0634,0,0.0634,0.0814,0.778
000756,2015,0.1061,0,0.1061,0.0814,1.3024
000756,2016,0.1416,0.0033,0.1449,0.0814,1.7789
000756,2017,0.1746,0.0005,0.1751,0.0814,2.1498
000756,2018,0.2169,0.0004,0.2172,0.0814,2.6672
000756,2019,0.2166,0,0.2166,0.0814,2.6598
000756,2020,0.2289,0.0005,0.2294,0.0814,2.8161
000756,2021,0.2383,0.0005,0.2388,0.0814,2.9317
000756,2022,0.2445,0.0004,0.2449,0.0814,3.0071
000756,2023,0.2097,0,0.2097,0.0814,2.575
000762,2010,0.0857,0,0.0857,0.0542,1.5809
000762,2011,0.1034,0.0022,0.1056,0.0542,1.9487
000762,2012,0.1313,0.0018,0.1331,0.0542,2.4561
000762,2013,0.0984,0.0011,0.0995,0.0542,1.8358
000762,2014,0.1309,0.001,0.132,0.0542,2.4349
000762,2015,0.169,0.0012,0.1702,0.0542,3.1399
000762,2016,0.1591,0.001,0.1602,0.0542,2.9555
000762,2017,0.2661,0.0008,0.267,0.0542,4.9268
000762,2018,0.1812,0.0024,0.1836,0.0542,3.3879
000762,2019,0.2365,0,0.2365,0.0542,4.365
000762,2020,0.1757,0.0012,0.1769,0.0542,3.265
000762,2021,0.1869,0.0037,0.1906,0.0542,3.5172
000762,2022,0.2087,0.0072,0.216,0.0542,3.9857
000762,2023,0.2129,0.0064,0.2193,0.0542,4.0472
000788,2010,0.0742,0,0.0742,0.0373,1.9875
000788,2011,0.0521,0,0.0521,0.0373,1.3959
000788,2012,0.082,0,0.082,0.0373,2.1982
000788,2013,0.1103,0,0.1103,0.0373,2.956
000788,2014,0.1591,0,0.1591,0.0373,4.2654
000788,2015,0.1799,0,0.1799,0.0373,4.8229
000788,2016,0.153,0,0.153,0.0373,4.0998
000788,2017,0.1408,0,0.1408,0.0373,3.774
000788,2018,0.1432,0,0.1432,0.0373,3.8393
000788,2019,0.1516,0,0.1516,0.0373,4.0623
000788,2020,0.1573,0,0.1573,0.0373,4.2162
000788,2021,0.1452,0,0.1452,0.0373,3.8922
000788,2022,0.14,0,0.14,0.0373,3.7536
000788,2023,0.1533,0,0.1533,0.0373,4.109
000789,2010,0.0799,0,0.0799,0.0776,1.0306
000789,2011,0.0834,0,0.0834,0.0776,1.0754
000789,2012,0.0848,0,0.0848,0.0776,1.0937
000789,2013,0.0845,0,0.0845,0.0776,1.0899
000789,2014,0.1156,0,0.1156,0.0776,1.49
000789,2015,0.1041,0,0.1041,0.0776,1.3413
000789,2016,0.1602,0,0.1602,0.0776,2.0649
000789,2017,0.1527,0,0.1527,0.0776,1.9688
000789,2018,0.1795,0,0.1795,0.0776,2.3137
000789,2019,0.2247,0,0.2247,0.0776,2.8969
000789,2020,0.2684,0,0.2684,0.0776,3.4594
000789,2021,0.271,0,0.271,0.0776,3.4936
000789,2022,0.2688,0,0.2688,0.0776,3.4648
000789,2023,0.2582,0,0.2582,0.0776,3.3289
000791,2010,0.1334,0,0.1334,0.0777,1.7175
000791,2011,0.1545,0,0.1545,0.0777,1.9889
000791,2012,0.2994,0,0.2994,0.0777,3.8535
000791,2013,0.2766,0,0.2766,0.0777,3.5607
000791,2014,0.2935,0,0.2935,0.0777,3.7778
000791,2015,0.2932,0,0.2932,0.0777,3.7735
000791,2016,0.2691,0,0.2691,0.0777,3.4637
000791,2017,0.2791,0,0.2791,0.0777,3.593
000791,2018,0.2787,0,0.2787,0.0777,3.5879
000791,2019,0.3355,0,0.3355,0.0777,4.3184
000791,2020,0.3444,0,0.3444,0.0777,4.4327
000791,2021,0.4283,0,0.4283,0.0777,5.5131
000791,2022,0.3788,0,0.3788,0.0777,4.8763
000791,2023,0.3369,0.0053,0.3422,0.0777,4.4055
000813,2010,0.0902,0,0.0902,0.1009,0.894
000813,2011,0.0834,0,0.0834,0.1009,0.8267
000813,2012,0.1136,0,0.1136,0.1009,1.1252
000813,2013,0.1161,0,0.1161,0.1009,1.1505
000813,2014,0.1361,0,0.1361,0.1009,1.3486
000813,2015,0.1429,0,0.1429,0.1009,1.4156
000813,2016,0.0791,0,0.0791,0.1009,0.7838
000813,2017,0.0921,0,0.0921,0.1009,0.9122
000813,2018,0.2062,0,0.2062,0.1009,2.0429
000813,2019,0.1049,0,0.1049,0.1009,1.0388
000813,2020,0.1975,0,0.1975,0.1009,1.9562
000813,2021,0.2311,0,0.2311,0.1009,2.289
000813,2022,0.3723,0,0.3723,0.1009,3.6884
000813,2023,0.3831,0,0.3831,0.1009,3.7952
000815,2010,0.266,0.0015,0.2675,0.0356,7.5175
000815,2011,0.2819,0.0034,0.2853,0.0356,8.0193
000815,2012,0.2474,0.0014,0.2488,0.0356,6.9916
000815,2013,0.257,0.0053,0.2622,0.0356,7.3704
000815,2014,0.2848,0.0011,0.2859,0.0356,8.0348
000815,2015,0.3226,0.0007,0.3233,0.0356,9.0864
000815,2016,0.2768,0.0008,0.2776,0.0356,7.8014
000815,2017,0.2912,0.0006,0.2918,0.0356,8.201
000815,2018,0.3035,0.0006,0.304,0.0356,8.5448
000815,2019,0.2802,0.0008,0.281,0.0356,7.8961
000815,2020,0.3214,0.0004,0.3218,0.0356,9.044
000815,2021,0.3237,0.0004,0.324,0.0356,9.1067
000815,2022,0.3414,0.0001,0.3415,0.0356,9.5966
000815,2023,0.3817,0.0001,0.3817,0.0356,10.7276
000819,2010,0.0646,0.0013,0.0659,0.0523,1.2602
000819,2011,0.0585,0.0013,0.0598,0.0523,1.1445
000819,2012,0.1049,0.0009,0.1058,0.0523,2.0242
000819,2013,0.0795,0.0018,0.0813,0.0523,1.5548
000819,2014,0.1336,0.0009,0.1345,0.0523,2.5739
000819,2015,0.1551,0.0015,0.1566,0.0523,2.9961
000819,2016,0.1521,0.0017,0.1539,0.0523,2.9442
000819,2017,0.1492,0.0011,0.1503,0.0523,2.8753
000819,2018,0.1461,0.0013,0.1474,0.0523,2.8213
000819,2019,0.1346,0.0032,0.1379,0.0523,2.6378
000819,2020,0.1545,0.0032,0.1577,0.0523,3.0176
000819,2021,0.2099,0.0014,0.2113,0.0523,4.0424
000819,2022,0.2263,0.0019,0.2282,0.0523,4.3662
000819,2023,0.2081,0.0044,0.2125,0.0523,4.0664
000826,2010,0.4572,0,0.4572,0.2665,1.7152
000826,2011,0.3785,0,0.3785,0.2665,1.4202
000826,2012,0.8436,0.0045,0.8481,0.2665,3.182
000826,2013,0.9892,0.0031,0.9922,0.2665,3.7228
000826,2014,0.8824,0.0026,0.8849,0.2665,3.3202
000826,2015,0.6396,0.0016,0.6413,0.2665,2.4059
000826,2016,0.6696,0.001,0.6706,0.2665,2.516
000826,2017,0.4548,0.0016,0.4564,0.2665,1.7122
000826,2018,0.8917,0.0029,0.8946,0.2665,3.3564
000826,2019,0.8638,0.0023,0.8661,0.2665,3.2495
000826,2020,0.7846,0.0034,0.788,0.2665,2.9564
000826,2021,1.2197,0.0026,1.2223,0.2665,4.5859
000826,2022,1.2494,0.0014,1.2508,0.2665,4.6929
000826,2023,0.9658,0.001,0.9668,0.2665,3.6271
000852,2010,0.0615,0,0.0615,0.0481,1.28
000852,2011,0.0655,0,0.0655,0.0481,1.3638
000852,2012,0.1141,0,0.1141,0.0481,2.374
000852,2013,0.1375,0,0.1375,0.0481,2.8606
000852,2014,0.1776,0,0.1776,0.0481,3.6961
000852,2015,0.1334,0,0.1334,0.0481,2.7751
000852,2016,0.1261,0,0.1261,0.0481,2.6244
000852,2017,0.1548,0,0.1548,0.0481,3.2217
000852,2018,0.1563,0,0.1563,0.0481,3.2527
000852,2019,0.1459,0,0.1459,0.0481,3.0356
000852,2020,0.1722,0,0.1722,0.0481,3.5829
000852,2021,0.1884,0,0.1884,0.0481,3.9203
000852,2022,0.2002,0.0035,0.2037,0.0481,4.2388
000852,2023,0.2308,0.0036,0.2344,0.0481,4.8784
000862,2010,0.0712,0,0.0712,0.0445,1.6005
000862,2011,0.0669,0,0.0669,0.0445,1.5043
000862,2012,0.0968,0,0.0968,0.0445,2.1743
000862,2013,0.0934,0,0.0934,0.0445,2.0981
000862,2014,0.1441,0,0.1441,0.0445,3.2388
000862,2015,0.1602,0,0.1602,0.0445,3.6005
000862,2016,0.1733,0,0.1733,0.0445,3.8935
000862,2017,0.1589,0,0.1589,0.0445,3.5701
000862,2018,0.1379,0,0.1379,0.0445,3.0987
000862,2019,0.1799,0,0.1799,0.0445,4.0419
000862,2020,0.1955,0,0.1955,0.0445,4.3929
000862,2021,0.1589,0,0.1589,0.0445,3.5703
000862,2022,0.2001,0.0075,0.2076,0.0445,4.6645
000862,2023,0.1529,0.0034,0.1563,0.0445,3.5127
000877,2010,0.0929,0,0.0929,0.34,0.2732
000877,2011,0.0858,0.0025,0.0883,0.34,0.2597
000877,2012,0.103,0.0015,0.1046,0.34,0.3077
000877,2013,0.1342,0.0022,0.1365,0.34,0.4014
000877,2014,0.1715,0,0.1715,0.34,0.5045
000877,2015,0.1821,0,0.1821,0.34,0.5355
000877,2016,0.1881,0,0.1881,0.34,0.5533
000877,2017,0.321,0,0.321,0.34,0.9443
000877,2018,0.3897,0,0.3897,0.34,1.1464
000877,2019,0.4078,0,0.4078,0.34,1.1994
000877,2020,0.3785,0,0.3785,0.34,1.1134
000877,2021,0.6724,0.0044,0.6768,0.34,1.9906
000877,2022,1.0557,0.0062,1.0619,0.34,3.1235
000877,2023,1.0944,0.0088,1.1032,0.34,3.2451
000885,2010,0.084,0,0.084,0.2791,0.3011
000885,2011,0.0811,0.003,0.084,0.2791,0.301
000885,2012,0.0985,0.0014,0.0999,0.2791,0.3578
000885,2013,0.0853,0.0022,0.0874,0.2791,0.3132
000885,2014,0.1254,0.0009,0.1263,0.2791,0.4524
000885,2015,0.1179,0.0041,0.122,0.2791,0.4372
000885,2016,0.1445,0,0.1445,0.2791,0.5178
000885,2017,0.1209,0,0.1209,0.2791,0.433
000885,2018,0.4304,0,0.4304,0.2791,1.5419
000885,2019,0.4794,0,0.4794,0.2791,1.7174
000885,2020,0.5517,0,0.5517,0.2791,1.9767
000885,2021,0.6976,0,0.6976,0.2791,2.4991
000885,2022,0.8162,0,0.8162,0.2791,2.924
000885,2023,0.7353,0,0.7353,0.2791,2.6342
000890,2010,0.0591,0,0.0591,0.0653,0.9049
000890,2011,0.054,0,0.054,0.0653,0.8269
000890,2012,0.0652,0,0.0652,0.0653,0.9984
000890,2013,0.0661,0,0.0661,0.0653,1.0112
000890,2014,0.1025,0,0.1025,0.0653,1.5684
000890,2015,0.119,0,0.119,0.0653,1.8218
000890,2016,0.1321,0,0.1321,0.0653,2.0224
000890,2017,0.1466,0,0.1466,0.0653,2.2431
000890,2018,0.124,0,0.124,0.0653,1.8983
000890,2019,0.1335,0,0.1335,0.0653,2.0424
000890,2020,0.1574,0,0.1574,0.0653,2.409
000890,2021,0.1964,0,0.1964,0.0653,3.0061
000890,2022,0.2626,0,0.2626,0.0653,4.0186
000890,2023,0.2423,0,0.2423,0.0653,3.7077
000908,2010,0.0588,0,0.0588,0.138,0.4263
000908,2011,0.0531,0,0.0531,0.138,0.385
000908,2012,0.0724,0,0.0724,0.138,0.5247
000908,2013,0.0847,0,0.0847,0.138,0.6138
000908,2014,0.0957,0,0.0957,0.138,0.6932
000908,2015,0.1109,0,0.1109,0.138,0.8033
000908,2016,0.1309,0,0.1309,0.138,0.9487
000908,2017,0.1898,0,0.1898,0.138,1.3754
000908,2018,0.2676,0,0.2676,0.138,1.9391
000908,2019,0.2798,0,0.2798,0.138,2.0274
000908,2020,0.2336,0,0.2336,0.138,1.6922
000908,2021,0.3799,0,0.3799,0.138,2.7526
000908,2022,0.4791,0,0.4791,0.138,3.4709
000908,2023,0.3748,0,0.3748,0.138,2.7158
000915,2010,0.1585,0,0.1585,0.0507,3.1241
000915,2011,0.1316,0,0.1316,0.0507,2.5939
000915,2012,0.1457,0,0.1457,0.0507,2.8723
000915,2013,0.1043,0,0.1043,0.0507,2.0557
000915,2014,0.1763,0,0.1763,0.0507,3.4749
000915,2015,0.2132,0,0.2132,0.0507,4.2015
000915,2016,0.2089,0,0.2089,0.0507,4.1178
000915,2017,0.2173,0,0.2173,0.0507,4.2822
000915,2018,0.2628,0,0.2628,0.0507,5.1791
000915,2019,0.2587,0,0.2587,0.0507,5.0998
000915,2020,0.2629,0,0.2629,0.0507,5.1817
000915,2021,0.1994,0,0.1994,0.0507,3.9294
000915,2022,0.1412,0,0.1412,0.0507,2.7833
000915,2023,0.203,0,0.203,0.0507,4.0015
000919,2010,0.1675,0,0.1675,0.051,3.2822
000919,2011,0.1502,0,0.1502,0.051,2.9438
000919,2012,0.1675,0,0.1675,0.051,3.282
000919,2013,0.1572,0,0.1572,0.051,3.0807
000919,2014,0.1868,0,0.1868,0.051,3.6618
000919,2015,0.2278,0,0.2278,0.051,4.4643
000919,2016,0.1783,0,0.1783,0.051,3.4939
000919,2017,0.1767,0,0.1767,0.051,3.4635
000919,2018,0.2283,0,0.2283,0.051,4.4744
000919,2019,0.185,0.0003,0.1853,0.051,3.6321
000919,2020,0.1936,0.0006,0.1942,0.051,3.8059
000919,2021,0.2028,0.0004,0.2032,0.051,3.983
000919,2022,0.3191,0.0003,0.3193,0.051,6.2584
000919,2023,0.3013,0.0002,0.3015,0.051,5.9081
000920,2010,0.1145,0,0.1145,0.0407,2.8156
000920,2011,0.1071,0,0.1071,0.0407,2.6337
000920,2012,0.0895,0,0.0895,0.0407,2.2021
000920,2013,0.0858,0,0.0858,0.0407,2.1094
000920,2014,0.1457,0,0.1457,0.0407,3.584
000920,2015,0.1473,0,0.1473,0.0407,3.6228
000920,2016,0.149,0,0.149,0.0407,3.6655
000920,2017,0.1642,0,0.1642,0.0407,4.038
000920,2018,0.1737,0,0.1737,0.0407,4.2729
000920,2019,0.1768,0,0.1768,0.0407,4.3475
000920,2020,0.1603,0,0.1603,0.0407,3.9437
000920,2021,0.2048,0,0.2048,0.0407,5.0384
000920,2022,0.1727,0.0078,0.1805,0.0407,4.4401
000920,2023,0.2107,0.0106,0.2213,0.0407,5.4422
000935,2010,0.134,0,0.134,0.0518,2.5846
000935,2011,0.1436,0,0.1436,0.0518,2.7704
000935,2012,0.2051,0,0.2051,0.0518,3.9563
000935,2013,0.2264,0,0.2264,0.0518,4.3677
000935,2014,0.2256,0,0.2256,0.0518,4.3511
000935,2015,0.2633,0,0.2633,0.0518,5.0799
000935,2016,0.2282,0,0.2282,0.0518,4.4022
000935,2017,0.2317,0,0.2317,0.0518,4.4706
000935,2018,0.2759,0,0.2759,0.0518,5.322
000935,2019,0.3007,0,0.3007,0.0518,5.8011
000935,2020,0.3192,0,0.3192,0.0518,6.1569
000935,2021,0.2329,0,0.2329,0.0518,4.4932
000935,2022,0.2648,0,0.2648,0.0518,5.1074
000935,2023,0.2578,0,0.2578,0.0518,4.9739
000952,2010,0.0714,0.0019,0.0733,0.0766,0.9568
000952,2011,0.0852,0,0.0852,0.0766,1.1121
000952,2012,0.1204,0,0.1204,0.0766,1.5716
000952,2013,0.1307,0,0.1307,0.0766,1.7058
000952,2014,0.1262,0,0.1262,0.0766,1.6463
000952,2015,0.1842,0,0.1842,0.0766,2.4043
000952,2016,0.234,0,0.234,0.0766,3.0537
000952,2017,0.2946,0,0.2946,0.0766,3.8445
000952,2018,0.1976,0,0.1976,0.0766,2.578
000952,2019,0.2215,0,0.2215,0.0766,2.8911
000952,2020,0.2599,0,0.2599,0.0766,3.3918
000952,2021,0.2403,0,0.2403,0.0766,3.1362
000952,2022,0.2692,0,0.2692,0.0766,3.5126
000952,2023,0.2873,0.0127,0.2999,0.0766,3.9141
000958,2010,0.1667,0,0.1667,0.1078,1.546
000958,2011,0.1901,0,0.1901,0.1078,1.7634
000958,2012,0.2006,0,0.2006,0.1078,1.861
000958,2013,0.2828,0,0.2828,0.1078,2.6237
000958,2014,0.3679,0,0.3679,0.1078,3.4123
000958,2015,0.4065,0,0.4065,0.1078,3.771
000958,2016,0.3875,0,0.3875,0.1078,3.5948
000958,2017,0.4339,0,0.4339,0.1078,4.025
000958,2018,0.5407,0,0.5407,0.1078,5.0155
000958,2019,0.3876,0,0.3876,0.1078,3.5951
000958,2020,0.4169,0,0.4169,0.1078,3.867
000958,2021,0.4331,0,0.4331,0.1078,4.0178
000958,2022,0.405,0.0026,0.4076,0.1078,3.781
000958,2023,0.3866,0.0023,0.389,0.1078,3.6079
000962,2010,0.0853,0.0008,0.0861,0.053,1.6241
000962,2011,0.0592,0.0012,0.0603,0.053,1.1388
000962,2012,0.0912,0.0005,0.0918,0.053,1.7317
000962,2013,0.087,0.0008,0.0878,0.053,1.656
000962,2014,0.1195,0.0012,0.1206,0.053,2.2766
000962,2015,0.1286,0.0028,0.1314,0.053,2.4794
000962,2016,0.1214,0.0029,0.1244,0.053,2.3466
000962,2017,0.1513,0.002,0.1533,0.053,2.8934
000962,2018,0.1756,0.004,0.1796,0.053,3.3888
000962,2019,0.2006,0.0034,0.204,0.053,3.8488
000962,2020,0.1885,0.006,0.1946,0.053,3.6713
000962,2021,0.1981,0.0059,0.2039,0.053,3.848
000962,2022,0.2104,0.0079,0.2182,0.053,4.1183
000962,2023,0.1882,0.0073,0.1955,0.053,3.6896
000969,2010,0.0908,0.0018,0.0926,0.0592,1.5639
000969,2011,0.0814,0.0025,0.0839,0.0592,1.417
000969,2012,0.1013,0.0022,0.1035,0.0592,1.7476
000969,2013,0.0948,0.0017,0.0965,0.0592,1.63
000969,2014,0.1292,0.002,0.1312,0.0592,2.2163
000969,2015,0.1681,0.0012,0.1693,0.0592,2.8599
000969,2016,0.1348,0.0008,0.1356,0.0592,2.2912
000969,2017,0.1581,0.0013,0.1594,0.0592,2.6928
000969,2018,0.2285,0.002,0.2305,0.0592,3.8928
000969,2019,0.1956,0.0011,0.1967,0.0592,3.3224
000969,2020,0.1916,0.0026,0.1942,0.0592,3.2805
000969,2021,0.2101,0.001,0.2111,0.0592,3.5653
000969,2022,0.2489,0.0005,0.2494,0.0592,4.2133
000969,2023,0.2493,0.004,0.2534,0.0592,4.2802
000985,2010,0.0954,0,0.0954,0.07,1.3641
000985,2011,0.0856,0,0.0856,0.07,1.2234
000985,2012,0.0704,0,0.0704,0.07,1.0068
000985,2013,0.0724,0,0.0724,0.07,1.0352
000985,2014,0.1073,0,0.1073,0.07,1.5329
000985,2015,0.164,0,0.164,0.07,2.3438
000985,2016,0.1394,0,0.1394,0.07,1.9916
000985,2017,0.1993,0,0.1993,0.07,2.8478
000985,2018,0.1951,0,0.1951,0.07,2.7888
000985,2019,0.2131,0,0.2131,0.07,3.0451
000985,2020,0.2484,0,0.2484,0.07,3.5504
000985,2021,0.2689,0,0.2689,0.07,3.843
000985,2022,0.2441,0.0089,0.253,0.07,3.6161
000985,2023,0.1901,0.0083,0.1983,0.07,2.8344
000990,2010,0.067,0,0.067,0.0884,0.7581
000990,2011,0.0747,0,0.0747,0.0884,0.8447
000990,2012,0.0982,0,0.0982,0.0884,1.1114
000990,2013,0.097,0,0.097,0.0884,1.0977
000990,2014,0.1445,0,0.1445,0.0884,1.6347
000990,2015,0.1936,0,0.1936,0.0884,2.1906
000990,2016,0.2244,0,0.2244,0.0884,2.5384
000990,2017,0.2389,0,0.2389,0.0884,2.703
000990,2018,0.2468,0,0.2468,0.0884,2.7916
000990,2019,0.2365,0,0.2365,0.0884,2.6757
000990,2020,0.2582,0,0.2582,0.0884,2.9213
000990,2021,0.246,0,0.246,0.0884,2.7831
000990,2022,0.3041,0,0.3041,0.0884,3.4399
000990,2023,0.3489,0,0.3489,0.0884,3.9471
000993,2010,0.23,0.001,0.231,0.0882,2.6177
000993,2011,0.3236,0.0011,0.3247,0.0882,3.6797
000993,2012,0.5076,0.0012,0.5088,0.0882,5.7662
000993,2013,0.5171,0.0022,0.5193,0.0882,5.885
000993,2014,0.5508,0.0014,0.5523,0.0882,6.2588
000993,2015,0.5666,0.0014,0.568,0.0882,6.437
000993,2016,0.4423,0.0013,0.4436,0.0882,5.0275
000993,2017,0.4623,0.0008,0.4631,0.0882,5.2485
000993,2018,0.4771,0.0005,0.4776,0.0882,5.4124
000993,2019,0.4722,0.0011,0.4733,0.0882,5.3637
000993,2020,0.455,0.0027,0.4577,0.0882,5.1872
000993,2021,0.4925,0.0014,0.4938,0.0882,5.5966
000993,2022,0.5039,0.0023,0.5062,0.0882,5.7364
000993,2023,0.4827,0.0027,0.4854,0.0882,5.5005
002001,2010,0.0575,0.0016,0.0592,0.0619,0.9561
002001,2011,0.0877,0.0016,0.0892,0.0619,1.4423
002001,2012,0.1003,0.0003,0.1006,0.0619,1.6259
002001,2013,0.1145,0.0003,0.1147,0.0619,1.8546
002001,2014,0.1257,0.0003,0.126,0.0619,2.0357
002001,2015,0.1621,0.0002,0.1623,0.0619,2.6223
002001,2016,0.1404,0.0003,0.1408,0.0619,2.2748
002001,2017,0.1679,0.0005,0.1684,0.0619,2.7224
002001,2018,0.1995,0.0006,0.2001,0.0619,3.2341
002001,2019,0.201,0.0008,0.2019,0.0619,3.2623
002001,2020,0.2367,0.0008,0.2374,0.0619,3.8369
002001,2021,0.2503,0.001,0.2512,0.0619,4.0606
002001,2022,0.2403,0.0007,0.2411,0.0619,3.8961
002001,2023,0.2183,0.0012,0.2195,0.0619,3.5468
002002,2010,0.0537,0,0.0537,0.1152,0.4658
002002,2011,0.0679,0,0.0679,0.1152,0.5893
002002,2012,0.0762,0,0.0762,0.1152,0.6615
002002,2013,0.1024,0,0.1024,0.1152,0.8885
002002,2014,0.1324,0,0.1324,0.1152,1.1492
002002,2015,0.2062,0,0.2062,0.1152,1.7898
002002,2016,0.2524,0,0.2524,0.1152,2.1907
002002,2017,0.2662,0,0.2662,0.1152,2.3109
002002,2018,0.2768,0,0.2768,0.1152,2.4023
002002,2019,0.2515,0,0.2515,0.1152,2.1832
002002,2020,0.3008,0,0.3008,0.1152,2.6109
002002,2021,0.3335,0,0.3335,0.1152,2.8949
002002,2022,0.3477,0,0.3477,0.1152,3.0176
002002,2023,0,0,0,0.1152,0
002004,2010,0.1026,0,0.1026,0.1743,0.5884
002004,2011,0.1566,0,0.1566,0.1743,0.8984
002004,2012,0.2537,0,0.2537,0.1743,1.4555
002004,2013,0.2431,0,0.2431,0.1743,1.395
002004,2014,0.2793,0,0.2793,0.1743,1.6027
002004,2015,0.241,0,0.241,0.1743,1.3825
002004,2016,0.2495,0,0.2495,0.1743,1.4315
002004,2017,0.399,0,0.399,0.1743,2.2893
002004,2018,0.4395,0,0.4395,0.1743,2.5218
002004,2019,0.5599,0,0.5599,0.1743,3.2124
002004,2020,0.5406,0,0.5406,0.1743,3.1015
002004,2021,0.539,0,0.539,0.1743,3.0926
002004,2022,0.6094,0,0.6094,0.1743,3.4962
002004,2023,0.5985,0,0.5985,0.1743,3.4337
002007,2010,0.347,0.0013,0.3483,0.0705,4.9438
